scheduler;safe_oracles;use_case;use_idlesim;unsafe_oracles;taskset_file;taskset_position;U;Uv;nbt;EDFVD_test;probability_of_HI;min_period;max_period;timeout;is_safe;automaton_depth;visited_count;duration_ns
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;373;0.5;0.4994279098282661;5.0;1.0;0.5;5.0;400.0;False;True;70;373547;1857670812
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;377;0.5;0.5009296486421032;5.0;1.0;0.5;5.0;400.0;False;True;187;153876;526463063
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;380;0.5;0.502072192513369;5.0;1.0;0.5;5.0;400.0;False;True;30;742414;8469437300
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;389;0.5;0.495357121242251;5.0;1.0;0.5;5.0;400.0;False;True;8;670;2057891
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;390;0.5;0.5032505765759085;5.0;1.0;0.5;5.0;400.0;False;True;50;275991;1135549264
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;391;0.5;0.5012889091379523;5.0;1.0;0.5;5.0;400.0;False;True;27;258586;2440639557
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;392;0.5;0.5024427024427025;5.0;1.0;0.5;5.0;400.0;False;True;24;209657;1906790164
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;395;0.5;0.5011152836454041;5.0;1.0;0.5;5.0;400.0;False;True;30;128338;1054521096
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;331;0.5;0.5021988880684533;5.0;1.0;0.5;5.0;350.0;False;True;186;11644903;194434640415
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;360;0.5;0.4951329675096385;5.0;1.0;0.5;5.0;400.0;False;True;37;7397144;112944489320
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053515-statespace-rtss-period-max.txt;384;0.5;0.4980253065552323;5.0;1.0;0.5;5.0;400.0;False;True;49;3730856;45990962726
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;0;0.5;0.4963235294117647;2.0;1.0;0.5;5.0;30.0;False;True;11;32;110270
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;1;0.5;0.5020283975659229;2.0;1.0;0.5;5.0;30.0;False;True;31;70;131590
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;2;0.5;0.4971264367816091;2.0;1.0;0.5;5.0;30.0;False;True;37;160;546451
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;3;0.5;0.5032679738562091;2.0;1.0;0.5;5.0;30.0;False;True;6;38;192250
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;4;0.5;0.5027472527472527;2.0;1.0;0.5;5.0;30.0;False;True;18;38;97810
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;5;0.5;0.5045454545454545;2.0;1.0;0.5;5.0;30.0;False;True;14;38;76231
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;6;0.5;0.5019762845849802;2.0;1.0;0.5;5.0;30.0;False;True;25;52;99160
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;7;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;7;21;100870
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;8;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;29;65;127949
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;9;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;4;13;70170
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;10;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;30;96;208850
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;11;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;9;51;161230
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;12;0.5;0.5018939393939394;2.0;1.0;0.5;5.0;30.0;False;True;27;52;99099
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;13;0.5;0.4980158730158729;2.0;1.0;0.5;5.0;30.0;False;True;21;383;970170
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;14;0.5;0.4964285714285714;2.0;1.0;0.5;5.0;30.0;False;True;21;36;77480
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;15;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;18;69;178650
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;16;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;8;14;50341
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;17;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;9;16;38480
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;18;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;19;95;235509
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;19;0.5;0.4957264957264957;2.0;1.0;0.5;5.0;30.0;False;True;19;63;151489
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;20;0.5;0.4983277591973244;2.0;1.0;0.5;5.0;30.0;False;True;14;54;147210
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;21;0.5;0.4983333333333333;2.0;1.0;0.5;5.0;30.0;False;True;15;40;113130
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;22;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;18;346;870480
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;23;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;12;43;121820
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;24;0.5;0.4967948717948718;2.0;1.0;0.5;5.0;30.0;False;True;28;57;109699
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;25;0.5;0.4964912280701754;2.0;1.0;0.5;5.0;30.0;False;True;20;61;195070
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;26;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;20;36;52339
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;27;0.5;0.5024630541871921;2.0;1.0;0.5;5.0;30.0;False;True;37;102;218689
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;28;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;33;96;201540
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;29;0.5;0.4954545454545455;2.0;1.0;0.5;5.0;30.0;False;True;21;37;63980
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;30;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;28;73;157460
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;31;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;17;66;165350
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;32;0.5;0.502962962962963;2.0;1.0;0.5;5.0;30.0;False;True;29;60;75030
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;33;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;21;72;247880
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;34;0.5;0.5024630541871922;2.0;1.0;0.5;5.0;30.0;False;True;31;62;107910
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;35;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;14;23;58991
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;36;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;19;70;157840
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;37;0.5;0.5034965034965035;2.0;1.0;0.5;5.0;30.0;False;True;12;41;122670
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;38;0.5;0.5034722222222222;2.0;1.0;0.5;5.0;30.0;False;True;11;65;224951
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;39;0.5;0.4951923076923077;2.0;1.0;0.5;5.0;30.0;False;True;15;38;81510
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;40;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;18;31;65280
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;41;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;8;19;73100
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;42;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;11;18;36951
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;43;0.5;0.5032051282051282;2.0;1.0;0.5;5.0;30.0;False;True;27;69;151220
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;44;0.5;0.4999999999999999;2.0;1.0;0.5;5.0;30.0;False;True;8;21;138741
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;45;0.5;0.5049019607843137;2.0;1.0;0.5;5.0;30.0;False;True;8;28;94620
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;46;0.5;0.4951923076923077;2.0;1.0;0.5;5.0;30.0;False;True;14;27;89071
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;47;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;7;12;47850
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;48;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;16;223;375230
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;49;0.5;0.5;2.0;1.0;0.5;5.0;30.0;False;True;15;90;175200
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;50;0.5;0.4998631636562671;3.0;1.0;0.5;5.0;30.0;False;True;31;77;205730
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;51;0.5;0.5036789297658862;3.0;1.0;0.5;5.0;30.0;False;True;27;142;475650
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;52;0.5;0.5014952153110048;3.0;1.0;0.5;5.0;30.0;False;True;23;60;316180
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;53;0.5;0.5020289855072464;3.0;1.0;0.5;5.0;30.0;False;True;10;398;1574840
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;54;0.5;0.5009316770186335;3.0;1.0;0.5;5.0;30.0;False;True;12;309;1163870
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;55;0.5;0.4967948717948718;3.0;1.0;0.5;5.0;30.0;False;True;7;17;79509
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;56;0.5;0.4980097302078726;3.0;1.0;0.5;5.0;30.0;False;True;8;109;433110
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;57;0.5;0.4981203007518797;3.0;1.0;0.5;5.0;30.0;False;True;12;146;553690
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;58;0.5;0.4962359943977591;3.0;1.0;0.5;5.0;30.0;False;True;18;38;104320
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;59;0.5;0.4974658869395711;3.0;1.0;0.5;5.0;30.0;False;True;20;394;1183760
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;60;0.5;0.5007575757575757;3.0;1.0;0.5;5.0;30.0;False;True;9;86;342061
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;61;0.5;0.5029166666666667;3.0;1.0;0.5;5.0;30.0;False;True;24;477;1463141
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;62;0.5;0.4978354978354978;3.0;1.0;0.5;5.0;30.0;False;True;26;690;2084900
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;63;0.5;0.5033088235294118;3.0;1.0;0.5;5.0;30.0;False;True;21;164;554000
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;64;0.5;0.4956140350877193;3.0;1.0;0.5;5.0;30.0;False;True;9;59;148010
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;65;0.5;0.5027692895339955;3.0;1.0;0.5;5.0;30.0;False;True;33;2034;3577340
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;66;0.5;0.5036075036075036;3.0;1.0;0.5;5.0;30.0;False;True;9;250;785670
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;67;0.5;0.5046296296296297;3.0;1.0;0.5;5.0;30.0;False;True;35;2460;7473541
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;68;0.5;0.5043449197860963;3.0;1.0;0.5;5.0;30.0;False;True;12;146;490520
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;69;0.5;0.5037878787878788;3.0;1.0;0.5;5.0;30.0;False;True;28;355;1100020
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;70;0.5;0.496031746031746;3.0;1.0;0.5;5.0;30.0;False;True;10;102;366889
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;71;0.5;0.4991666666666666;3.0;1.0;0.5;5.0;30.0;False;True;25;49;109529
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;72;0.5;0.5;3.0;1.0;0.5;5.0;30.0;False;True;7;62;259811
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;73;0.5;0.4972222222222222;3.0;1.0;0.5;5.0;30.0;False;True;20;98;350990
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;74;0.5;0.5015172735760971;3.0;1.0;0.5;5.0;30.0;False;True;12;750;1510291
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;75;0.5;0.5005986590038314;3.0;1.0;0.5;5.0;30.0;False;True;32;105;303390
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;76;0.5;0.5021921812203143;3.0;1.0;0.5;5.0;30.0;False;True;20;469;1425970
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;77;0.5;0.5;3.0;1.0;0.5;5.0;30.0;False;True;7;17;74040
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;78;0.5;0.4993506493506493;3.0;1.0;0.5;5.0;30.0;False;True;9;247;912771
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;79;0.5;0.4970238095238095;3.0;1.0;0.5;5.0;30.0;False;True;29;66;183130
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;80;0.5;0.5018796992481203;3.0;1.0;0.5;5.0;30.0;False;True;23;1478;4533451
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;81;0.5;0.4978286232823438;3.0;1.0;0.5;5.0;30.0;False;True;30;189;546991
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;82;0.5;0.5027056277056277;3.0;1.0;0.5;5.0;30.0;False;True;14;152;487831
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;83;0.5;0.4958333333333333;3.0;1.0;0.5;5.0;30.0;False;True;30;454;1395701
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;84;0.5;0.4999464553437567;3.0;1.0;0.5;5.0;30.0;False;True;27;5489;20440435
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;85;0.5;0.5044823597455177;3.0;1.0;0.5;5.0;30.0;False;True;34;1493;5823871
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;86;0.5;0.5041666666666667;3.0;1.0;0.5;5.0;30.0;False;True;12;406;1482080
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;87;0.5;0.5012531328320802;3.0;1.0;0.5;5.0;30.0;False;True;26;712;2408500
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;88;0.5;0.5027173913043478;3.0;1.0;0.5;5.0;30.0;False;True;13;546;2103370
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;89;0.5;0.4994642857142857;3.0;1.0;0.5;5.0;30.0;False;True;34;1135;3500820
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;90;0.5;0.5029761904761905;3.0;1.0;0.5;5.0;30.0;False;True;26;5259;19524495
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;91;0.5;0.5;3.0;1.0;0.5;5.0;30.0;False;True;15;77;271940
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;92;0.5;0.5028985507246377;3.0;1.0;0.5;5.0;30.0;False;True;26;92;274860
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;93;0.5;0.503030303030303;3.0;1.0;0.5;5.0;30.0;False;True;27;1003;3145510
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;94;0.5;0.4955128205128205;3.0;1.0;0.5;5.0;30.0;False;True;6;40;166010
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;95;0.5;0.5016339869281046;3.0;1.0;0.5;5.0;30.0;False;True;7;17;76750
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;96;0.5;0.5042701863354038;3.0;1.0;0.5;5.0;30.0;False;True;12;198;674760
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;97;0.5;0.5;3.0;1.0;0.5;5.0;30.0;False;True;16;548;1973071
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;98;0.5;0.5022222222222222;3.0;1.0;0.5;5.0;30.0;False;True;16;1144;4427102
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;99;0.5;0.5008333333333334;3.0;1.0;0.5;5.0;30.0;False;True;26;67;174231
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;100;0.5;0.4983974358974359;4.0;1.0;0.5;5.0;30.0;False;True;17;6011;26030347
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;101;0.5;0.5023291925465838;4.0;1.0;0.5;5.0;30.0;False;True;24;217;861560
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;102;0.5;0.4976851851851852;4.0;1.0;0.5;5.0;30.0;False;True;10;1333;6285851
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;103;0.5;0.4995421245421245;4.0;1.0;0.5;5.0;30.0;False;True;8;734;3675190
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;104;0.5;0.4996519075466444;4.0;1.0;0.5;5.0;30.0;False;True;20;904;4318011
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;105;0.5;0.5025533290239173;4.0;1.0;0.5;5.0;30.0;False;True;16;1083;5705781
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;106;0.5;0.5002104377104377;4.0;1.0;0.5;5.0;30.0;False;True;13;199;531560
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;107;0.5;0.4966403162055335;4.0;1.0;0.5;5.0;30.0;False;True;23;3369;9037022
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;108;0.5;0.4995163303515706;4.0;1.0;0.5;5.0;30.0;False;True;20;731;1853491
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;109;0.5;0.4973214285714286;4.0;1.0;0.5;5.0;30.0;False;True;17;416;1581539
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;110;0.5;0.5034161490683229;4.0;1.0;0.5;5.0;30.0;False;True;27;1767;6646652
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;111;0.5;0.4964646464646465;4.0;1.0;0.5;5.0;30.0;False;True;10;188;785600
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;112;0.5;0.5036293363499246;4.0;1.0;0.5;5.0;30.0;False;True;21;2806;11347923
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;113;0.5;0.5;4.0;1.0;0.5;5.0;30.0;False;True;10;844;3684361
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;114;0.5;0.4965659340659341;4.0;1.0;0.5;5.0;30.0;False;True;16;896;3770041
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;115;0.5;0.4994588744588744;4.0;1.0;0.5;5.0;30.0;False;True;11;4129;9734783
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;116;0.5;0.4958128078817734;4.0;1.0;0.5;5.0;30.0;False;True;9;194;785381
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;117;0.5;0.5027472527472527;4.0;1.0;0.5;5.0;30.0;False;True;7;803;3340911
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;118;0.5;0.4956709956709956;4.0;1.0;0.5;5.0;30.0;False;True;11;1475;6014972
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;119;0.5;0.4988038277511961;4.0;1.0;0.5;5.0;30.0;False;True;20;691;3118050
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;120;0.5;0.5011788977306219;4.0;1.0;0.5;5.0;30.0;False;True;14;31029;117917348
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;121;0.5;0.5027605244996549;4.0;1.0;0.5;5.0;30.0;False;True;24;818;2058411
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;122;0.5;0.50495337995338;4.0;1.0;0.5;5.0;30.0;False;True;11;4242;9969491
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;123;0.5;0.495725727361883;4.0;1.0;0.5;5.0;30.0;False;True;24;5804;14791774
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;124;0.5;0.5030303030303029;4.0;1.0;0.5;5.0;30.0;False;True;9;800;2017631
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;125;0.5;0.502396878483835;4.0;1.0;0.5;5.0;30.0;False;True;13;24877;59261334
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;126;0.5;0.4993894993894994;4.0;1.0;0.5;5.0;30.0;False;True;33;3933;11156573
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;127;0.5;0.5012987012987014;4.0;1.0;0.5;5.0;30.0;False;True;13;988;7749352
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;128;0.5;0.5006493506493506;4.0;1.0;0.5;5.0;30.0;False;True;9;1547;10885992
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;129;0.5;0.496031746031746;4.0;1.0;0.5;5.0;30.0;False;True;11;793;5143031
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;130;0.5;0.4984649122807018;4.0;1.0;0.5;5.0;30.0;False;True;9;854;6553662
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;131;0.5;0.5019600282758178;4.0;1.0;0.5;5.0;30.0;False;True;15;896;5498601
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;132;0.5;0.4999240525556315;4.0;1.0;0.5;5.0;30.0;False;True;20;412;1022920
edfvd;[];ACBFS, no oracle;True;[];outputs/20251022_053527-statespace-rtss-n-tasks.txt;133;0.5;0.5032880194518126;4.0;1.0;0.5;5.0;30.0;False;True;18;3121;9183442
