use_idlesim;safe_oracles;unsafe_oracles;use_case;scheduler;taskset_file;taskset_position;U;Uv;nbt;EDFVD_test;probability_of_HI;min_period;max_period;timeout;is_safe;automaton_depth;visited_count;duration_ns
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1622;0.55;0.5505952380952381;5.0;1.0;0.5;5.0;30.0;False;True;22;887;15666187
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1616;0.55;0.5508333333333333;5.0;1.0;0.5;5.0;30.0;False;True;14;17019;286882639
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1623;0.55;0.5501755189255189;5.0;1.0;0.5;5.0;30.0;False;True;14;8840;99032053
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1022;0.55;0.5503251663641863;5.0;1.0;0.5;5.0;30.0;False;True;25;462893;18642011693
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1620;0.55;0.5484848484848485;5.0;1.0;0.5;5.0;30.0;False;True;18;15022;254294542
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1624;0.55;0.5518059855521156;5.0;1.0;0.5;5.0;30.0;False;True;13;2673;44631843
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1625;0.55;0.5525641025641026;5.0;1.0;0.5;5.0;30.0;False;True;21;1970;18176693
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1627;0.55;0.5484126984126985;5.0;1.0;0.5;5.0;30.0;False;True;9;866;14030289
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1598;0.55;0.5505952380952381;5.0;1.0;0.5;5.0;30.0;False;True;28;42883;891746715
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1628;0.55;0.5505827505827506;5.0;1.0;0.5;5.0;30.0;False;True;23;3271;54340381
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1626;0.55;0.5457729468599033;5.0;1.0;0.5;5.0;30.0;False;True;27;6900;67629521
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1631;0.55;0.546969696969697;5.0;1.0;0.5;5.0;30.0;False;True;11;2382;37475030
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1629;0.55;0.5464217296113848;5.0;1.0;0.5;5.0;30.0;False;True;18;5174;92739639
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1635;0.55;0.5484948384948385;5.0;1.0;0.5;5.0;30.0;False;True;15;1430;10097733
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1633;0.55;0.5507066462948816;5.0;1.0;0.5;5.0;30.0;False;True;11;10215;226499070
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1634;0.55;0.5456709956709956;5.0;1.0;0.5;5.0;30.0;False;True;26;15762;206857457
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1637;0.55;0.5468253968253969;5.0;1.0;0.5;5.0;30.0;False;True;11;2446;32219882
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1636;0.55;0.5492224880382774;5.0;1.0;0.5;5.0;30.0;False;True;13;14495;228546152
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1612;0.55;0.5492944317315026;5.0;1.0;0.5;5.0;30.0;False;True;23;25110;911358447
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1641;0.55;0.5463272022095551;5.0;1.0;0.5;5.0;30.0;False;True;11;3384;47921319
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1642;0.55;0.5537878787878787;5.0;1.0;0.5;5.0;30.0;False;True;21;703;12215204
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1638;0.55;0.5476190476190477;5.0;1.0;0.5;5.0;30.0;False;True;27;9323;192867737
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1643;0.55;0.5506184012066365;5.0;1.0;0.5;5.0;30.0;False;True;10;7486;74375089
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1572;0.55;0.5458333333333334;5.0;1.0;0.5;5.0;30.0;False;True;18;60199;2585716720
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1630;0.55;0.5511434837092731;5.0;1.0;0.5;5.0;30.0;False;True;13;39099;637229865
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1568;0.55;0.5471076427598167;5.0;1.0;0.5;5.0;30.0;False;True;26;66575;2729359207
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1646;0.55;0.55;5.0;1.0;0.5;5.0;30.0;False;True;11;4440;79457920
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1594;0.55;0.553930416226242;5.0;1.0;0.5;5.0;30.0;False;True;23;77964;1802340933
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1649;0.55;0.5547619047619048;5.0;1.0;0.5;5.0;30.0;False;True;14;2154;20229135
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1585;0.55;0.5512605042016807;5.0;1.0;0.5;5.0;30.0;False;True;14;64971;2159267959
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1651;0.55;0.5500696621386276;5.0;1.0;0.5;5.0;30.0;False;True;7;705;7463468
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1647;0.55;0.5523809523809524;5.0;1.0;0.5;5.0;30.0;False;True;29;41475;192942636
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1652;0.55;0.5502913752913752;5.0;1.0;0.5;5.0;30.0;False;True;10;1829;19179170
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1648;0.55;0.5512422360248448;5.0;1.0;0.5;5.0;30.0;False;True;25;20915;159553780
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1655;0.55;0.5497929606625258;5.0;1.0;0.5;5.0;30.0;False;True;17;3087;38120241
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1653;0.55;0.5470238095238095;5.0;1.0;0.5;5.0;30.0;False;True;14;6516;106861896
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1658;0.55;0.5513170163170162;5.0;1.0;0.5;5.0;30.0;False;True;28;17348;194748492
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1506;0.55;0.548947642298026;5.0;1.0;0.5;5.0;30.0;False;True;24;348932;6014309220
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1639;0.55;0.5491071428571428;5.0;1.0;0.5;5.0;30.0;False;True;17;29156;887268015
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1659;0.55;0.5509589947089947;5.0;1.0;0.5;5.0;30.0;False;True;18;5114;66222660
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1661;0.55;0.5519572151723181;5.0;1.0;0.5;5.0;30.0;False;True;21;6599;53766019
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1660;0.55;0.5526036463536463;5.0;1.0;0.5;5.0;30.0;False;True;15;6733;110990070
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1663;0.55;0.551863354037267;5.0;1.0;0.5;5.0;30.0;False;True;11;6408;67992045
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1640;0.55;0.549404761904762;5.0;1.0;0.5;5.0;30.0;False;True;15;36171;1049147724
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1664;0.55;0.5515403012779325;5.0;1.0;0.5;5.0;30.0;False;True;38;3385;41653664
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1657;0.55;0.5492285492285492;5.0;1.0;0.5;5.0;30.0;False;True;14;25852;570146147
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1617;0.55;0.552894137452961;5.0;1.0;0.5;5.0;30.0;False;True;14;82931;2016631269
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1667;0.55;0.5536994614580821;5.0;1.0;0.5;5.0;30.0;False;True;27;6064;96207942
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1670;0.55;0.5543727106227107;5.0;1.0;0.5;5.0;30.0;False;True;14;3266;32012454
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1668;0.55;0.5482859531772575;5.0;1.0;0.5;5.0;30.0;False;True;15;9151;78026649
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1672;0.55;0.5453437383872166;5.0;1.0;0.5;5.0;30.0;False;True;19;1209;12073126
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1604;0.55;0.5511480908152734;5.0;1.0;0.5;5.0;30.0;False;True;16;69621;2519337962
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1669;0.55;0.5528619528619528;5.0;1.0;0.5;5.0;30.0;False;True;10;7887;223898105
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1385;0.55;0.5536255411255411;5.0;1.0;0.5;5.0;30.0;False;True;31;251561;10818579444
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1665;0.55;0.552800269905533;5.0;1.0;0.5;5.0;30.0;False;True;14;23494;469266829
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1673;0.55;0.5523538961038961;5.0;1.0;0.5;5.0;30.0;False;True;9;20248;174293680
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1674;0.55;0.5527929672666515;5.0;1.0;0.5;5.0;30.0;False;True;11;11199;124558216
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1650;0.55;0.5539141414141414;5.0;1.0;0.5;5.0;30.0;False;True;21;59138;1205055134
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1675;0.55;0.5493487993487993;5.0;1.0;0.5;5.0;30.0;False;True;12;22026;188450717
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1671;0.55;0.5474698912198912;5.0;1.0;0.5;5.0;30.0;False;True;13;40236;362590730
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1681;0.55;0.545544733044733;5.0;1.0;0.5;5.0;30.0;False;True;28;1894;21636836
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1679;0.55;0.5509928667823405;5.0;1.0;0.5;5.0;30.0;False;True;10;8235;139592482
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1645;0.55;0.549290293040293;5.0;1.0;0.5;5.0;30.0;False;True;31;54959;1577364382
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1678;0.55;0.5455668155896989;5.0;1.0;0.5;5.0;30.0;False;True;11;17809;268659877
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1662;0.55;0.5509259259259259;5.0;1.0;0.5;5.0;30.0;False;True;21;32979;895020650
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1680;0.55;0.5458395989974937;5.0;1.0;0.5;5.0;30.0;False;True;13;10849;212286124
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1687;0.55;0.5467304625199362;5.0;1.0;0.5;5.0;30.0;False;True;11;2381;25229717
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1683;0.55;0.545211161387632;5.0;1.0;0.5;5.0;30.0;False;True;10;17976;238906881
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1688;0.55;0.5471794871794872;5.0;1.0;0.5;5.0;30.0;False;True;12;8775;95669529
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1689;0.55;0.5464086352244246;5.0;1.0;0.5;5.0;30.0;False;True;13;9008;124134952
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1464;0.55;0.5522807017543859;5.0;1.0;0.5;5.0;30.0;False;True;32;506179;8773875376
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1693;0.55;0.5528846153846154;5.0;1.0;0.5;5.0;30.0;False;True;13;795;7118873
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1201;0.55;0.5537374432531633;5.0;1.0;0.5;5.0;30.0;False;True;19;472705;16429849898
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1666;0.55;0.5488442591890867;5.0;1.0;0.5;5.0;30.0;False;True;15;30397;1193580269
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1685;0.55;0.5456019470725353;5.0;1.0;0.5;5.0;30.0;False;True;15;57232;583535885
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1697;0.55;0.5497259383128947;5.0;1.0;0.5;5.0;30.0;False;True;10;2852;35987860
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1654;0.55;0.5486863711001642;5.0;1.0;0.5;5.0;30.0;False;True;23;119543;2001025480
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1690;0.55;0.5489429049211658;5.0;1.0;0.5;5.0;30.0;False;True;29;19855;589033240
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1677;0.55;0.5463980463980465;5.0;1.0;0.5;5.0;30.0;False;True;25;55005;1033371548
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1700;0.55;0.5516425814870343;5.0;1.0;0.5;5.0;30.0;False;True;19;2282;27402208
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1603;0.55;0.54856242895036;5.0;1.0;0.5;5.0;30.0;False;True;21;111081;3782471897
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1656;0.55;0.5498563218390804;5.0;1.0;0.5;5.0;30.0;False;True;35;90719;2195740202
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1699;0.55;0.5531045751633987;5.0;1.0;0.5;5.0;30.0;False;True;19;8218;213154681
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1695;0.55;0.549047619047619;5.0;1.0;0.5;5.0;30.0;False;True;26;34550;554356602
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1702;0.55;0.5523809523809523;5.0;1.0;0.5;5.0;30.0;False;True;20;12143;172432996
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1707;0.55;0.545207336523126;5.0;1.0;0.5;5.0;30.0;False;True;27;4356;42577861
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1708;0.55;0.5460634344481894;5.0;1.0;0.5;5.0;30.0;False;True;11;4761;42423903
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1706;0.55;0.5534060846560847;5.0;1.0;0.5;5.0;30.0;False;True;12;10608;228291326
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1682;0.55;0.5455898268398268;5.0;1.0;0.5;5.0;30.0;False;True;18;94361;1388752196
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1710;0.55;0.5464031339031339;5.0;1.0;0.5;5.0;30.0;False;True;20;1335;28892127
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1684;0.55;0.5451680672268907;5.0;1.0;0.5;5.0;30.0;False;True;33;86753;1658728475
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1709;0.55;0.5457142857142856;5.0;1.0;0.5;5.0;30.0;False;True;24;30600;496090024
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1446;0.55;0.5475267379679144;5.0;1.0;0.5;5.0;30.0;False;True;17;401474;10920812863
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1704;0.55;0.5498949579831932;5.0;1.0;0.5;5.0;30.0;False;True;12;60061;982130875
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1711;0.55;0.5468253968253969;5.0;1.0;0.5;5.0;30.0;False;True;13;80426;783125981
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1717;0.55;0.5517458418774208;5.0;1.0;0.5;5.0;30.0;False;True;10;6007;64165428
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1712;0.55;0.5485527544351074;5.0;1.0;0.5;5.0;30.0;False;True;27;52703;842455584
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1718;0.55;0.5467989827509951;5.0;1.0;0.5;5.0;30.0;False;True;15;1809;19874810
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1714;0.55;0.5491431444372621;5.0;1.0;0.5;5.0;30.0;False;True;21;32917;537315663
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1705;0.55;0.5466666666666666;5.0;1.0;0.5;5.0;30.0;False;True;16;28643;1297634085
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1719;0.55;0.5516853315766359;5.0;1.0;0.5;5.0;30.0;False;True;13;4549;61128629
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1644;0.55;0.5497076023391813;5.0;1.0;0.5;5.0;30.0;False;True;18;99313;3959924864
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1723;0.55;0.5486111111111112;5.0;1.0;0.5;5.0;30.0;False;True;9;722;13184621
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1696;0.55;0.5534382284382284;5.0;1.0;0.5;5.0;30.0;False;True;25;48903;1873801010
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1701;0.55;0.5469905533063428;5.0;1.0;0.5;5.0;30.0;False;True;11;77144;1435997724
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1716;0.55;0.5456043956043957;5.0;1.0;0.5;5.0;30.0;False;True;17;19774;348079457
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1722;0.55;0.5549747474747475;5.0;1.0;0.5;5.0;30.0;False;True;15;14212;173052227
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1242;0.55;0.5487179487179487;5.0;1.0;0.5;5.0;30.0;False;True;23;688178;17720325030
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1729;0.55;0.5514492753623188;5.0;1.0;0.5;5.0;30.0;False;True;24;8888;95622670
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1730;0.55;0.5533045977011495;5.0;1.0;0.5;5.0;30.0;False;True;21;1565;17323084
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1720;0.55;0.547177033492823;5.0;1.0;0.5;5.0;30.0;False;True;19;29803;428321106
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1733;0.55;0.5488070358760014;5.0;1.0;0.5;5.0;30.0;False;True;22;1839;15477010
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1734;0.55;0.5542763157894737;5.0;1.0;0.5;5.0;30.0;False;True;17;6425;34394003
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1725;0.55;0.5539838035527691;5.0;1.0;0.5;5.0;30.0;False;True;11;20982;381472243
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1735;0.55;0.5464462008579656;5.0;1.0;0.5;5.0;30.0;False;True;18;1017;8205699
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1736;0.55;0.549834589008017;5.0;1.0;0.5;5.0;30.0;False;True;31;2210;22900448
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1738;0.55;0.5458208458208458;5.0;1.0;0.5;5.0;30.0;False;True;8;669;9218165
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1703;0.55;0.5474598930481284;5.0;1.0;0.5;5.0;30.0;False;True;23;48788;2030633708
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1739;0.55;0.5462454212454212;5.0;1.0;0.5;5.0;30.0;False;True;27;3711;55775192
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1740;0.55;0.5541880341880341;5.0;1.0;0.5;5.0;30.0;False;True;9;3069;41695523
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1742;0.55;0.5494505494505495;5.0;1.0;0.5;5.0;30.0;False;True;7;705;7234581
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1741;0.55;0.5502039627039628;5.0;1.0;0.5;5.0;30.0;False;True;12;7022;95393013
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1698;0.55;0.547360248447205;5.0;1.0;0.5;5.0;30.0;False;True;16;72248;2422742896
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1745;0.55;0.5534569597069596;5.0;1.0;0.5;5.0;30.0;False;True;8;669;6134636
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1346;0.55;0.5531837255975187;5.0;1.0;0.5;5.0;30.0;False;True;33;439293;15526875323
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1573;0.55;0.5494318181818182;5.0;1.0;0.5;5.0;30.0;False;True;79;397138;7263042279
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1744;0.55;0.5512371615312792;5.0;1.0;0.5;5.0;30.0;False;True;11;4722;47450175
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1608;0.55;0.5472544696682627;5.0;1.0;0.5;5.0;30.0;False;True;31;154936;6023469424
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1726;0.55;0.546506734006734;5.0;1.0;0.5;5.0;30.0;False;True;26;63288;906506143
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1746;0.55;0.5521019013666073;5.0;1.0;0.5;5.0;30.0;False;True;19;9418;144934370
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1752;0.55;0.5473801560758083;5.0;1.0;0.5;5.0;30.0;False;True;11;902;7749854
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1750;0.55;0.550297619047619;5.0;1.0;0.5;5.0;30.0;False;True;17;9981;144006991
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1754;0.55;0.5485248447204969;5.0;1.0;0.5;5.0;30.0;False;True;9;4322;23173265
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1747;0.55;0.5522727272727272;5.0;1.0;0.5;5.0;30.0;False;True;12;10469;255850451
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1751;0.55;0.5481672932330827;5.0;1.0;0.5;5.0;30.0;False;True;13;8728;129668147
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1755;0.55;0.5520661118991985;5.0;1.0;0.5;5.0;30.0;False;True;14;3185;31823017
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1756;0.55;0.5538461538461539;5.0;1.0;0.5;5.0;30.0;False;True;15;2313;13041192
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1731;0.55;0.5530525030525031;5.0;1.0;0.5;5.0;30.0;False;True;26;48496;837887907
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1758;0.55;0.5548872180451128;5.0;1.0;0.5;5.0;30.0;False;True;7;679;7400049
True;[];['hi-over-demand'];LWLF (exact);lwlf;outputs/20251022_055741-scheduling-rtss.txt;1757;0.55;0.5529891304347826;5.0;1.0;0.5;5.0;30.0;False;True;7;692;9402542
